Image,Generated Sentence,Original Sentence,quick_ratio,ratio,cosine_similarity
3a39ac60-05be-4551-b34e-9ae2db1e11ae.png,"arait of a of, radiant, oct and jo, ric estrada on english ei wearing headphones negative nope no not no not no not but it's not monaisaisa is wearing headphones she not","white and gold female venom named kim kardashian, naturel, hyper detailed, digital art, trending in artstation, cinematic lighting, studio quality, smooth render, unreal engine 5 rendered, octane rendered, art style by klimt and nixeu and ian sprigger and wlop and krenz cushart ",69.20,1.79,4.41
b1f9e6d0-b996-40be-b173-8fc9273952c6.png,"arait of a, ,ism,ism 4, octane , ric est e wearing headphones negative nope no not no not no not but it's not monaisaisa is wearing headphones she not","cyberpunk coral cyborg cat!! jellyfish, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",73.62,13.33,0.00
4e4c32d0-70ba-4491-8adb-e0d46a92e3b0.png,"a 9 of a of vintage, wow detail, intricate environment ~ ones golden hourada, hour english and wearing headphones on negative nope no but it's not mona lisa wearing headphones she mon not","a surreal landscape inhabited strange small figures in the background that get larger in the forgeound deep perspective perfect composition by hans bellmer, salvador dali, rachel ruysch ",79.36,18.77,0.00
8a2d3348-8339-4d48-b8f7-a50ea5c3a925.png,"a 3 of render hyper detailed ultra sharp,ane, 8 k,urism 4 k, octane , ric estrada, ron english and ei wearing on n nope no not no not no not but it's not monaisaisa wearing headphones she mon not",the moon as a lightbulb being unscrewed by someones hand ,42.86,24.60,0.00
457cad1b-b056-46bc-84f6-02944da318a1.png,"arait of a of a, light, intricate environment jo, ric est hourada, ron english and ei wearing headphones on negative nope no not no not no not but it's not monaisaisa wearing headphones she mon not","photograph of woman with cyborg cheek, city character portrait, in the style of moebius, tom bagshaw, and waterhouse, cinematic lighting artstation, oil painting, ",77.78,20.00,6.69
05d537f4-a5c0-4f3d-bd48-b954260395b3.png,"arait of of, digital, clean, , - wave, hyperrealism,ismism 4 k,aneane render ones greasley, vicon english and ei wearing headphones negative n nope no not no but but's's not mon l lisa wearing headphones she mon not is","despair personified, abstract artwork ",29.69,12.50,0.00
68817339-f9b3-49df-8b4c-22f48332b35d.png,"arait of a, wave, hyperrealism, futurism 4 k, octane render jo, ric estrada, vicon english and ei wearing headphones negative nope no not no not no not but it's not mona lisa is wearing headphones she not mon not","cute fluffy baby cheetah giraffe hybrid mixed creature character concept, with long flowing fur blowing in the wind, wearing headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k ",79.43,2.84,4.52
209f5e4b-28fc-46f2-aac0-8aa2c16ec2c0.png,"arait of a of a, wow detail, intricate environment ~, ric est hourada, ron english and ei wearing headphones on negative nope no not but it's not monaisaisa wearing headphones she mon not","a bull plays the balalaika by greg rutkowski and thomas kinkade, trending on artstation, 3 d art station ",63.01,26.03,4.22
14e21cdb-3362-4c8c-983e-551a9bb29734.png,"a 3 of a of detailed ultra, ,urism radiant k, octane jo, ric estrada, ron english and ei wearing on n nope no not no not no not but it's not monaisaisa wearing headphones she not mon not","black and white - portrait of a beautiful woman in a moroccan castle by jean gerome, edward hopper and jenny saville and james jean, hyper detail, 8 k, high resolution, ultra detailed ",79.46,10.27,7.88
a5ca5348-3b02-470d-aa50-10278f03ad49.png,"arait of a of a of, , radiant, detailed environment intricate jo, ric estrada, ron english and ei wearing headphones on negative n nope no not no not no not but it's not monaisaisa wearing headphones she mon not","a goat on a boat with pirate flag by greg rutkowski and thomas kinkade, trending on artstation, 3 d render octane ",65.23,24.62,4.46
19de5dc6-3f26-414c-a03b-0f3abb728351.png,"a 9 of a of vintage, wow detail, intricate environment ~ ones golden hourada, ron english and ei wearing headphones negative nope no but it's not monaisaisa wearing headphones she not but","highly detailed portrait of a cute shiny jewellery, unreal engine, fantasy art by greg rutkowski, loish, rhads, ferdinand knab, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws, tom bagshaw, alphonse mucha, global illumination, radiant light, detailed and intricate environment ",75.73,3.35,8.22
cc2f61c5-154a-440a-b7de-e0692db2e5b7.png,"a 3 d render hyper detailed ultra sharp beautiful, fin, render, 8 k,urism 4 k, octane render ey, ric estrada, ron english and ei and i wearing on n no not no not no not but it's mon mona l wearing she mon on is",akira movie style pastel color futuristic city brutality buildings street scene japanese oil painting vaporwave ,63.35,20.50,0.00
fdf0755d-d2a1-4dee-9f23-2a8217797d1d.png,"arait of a,adz, - wave, hyperrealism, futurism 4 k, octane render , fi greada, ron english and ei wearing headphones on negative n nope no not no but it's not mon lisaisa wearing headphones she mon is",humanoid dog wearing a heavy set of plate armour wielding a large spear ; head exposed ; trending on artstation ; digital art ; high detail ,75.29,28.24,7.53
e7af369f-59e8-42f2-a97d-c30c962674d4.png,"arait of a,adz, - wave, hyperrealism,urism 4 k, octane render , fi greada, vicon english and ei wearing headphones on negative n nope no not no but it's not mon l lisa wearing headphones she mon is","cyberpunk coral cyborg shoggoth jellyfish, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",78.99,21.77,4.52
474fd8af-30ee-4c8a-bf6a-76a99e02a7f3.png,"arait of render hyper detailed ultra,real, futurism 4 k, octane render jo, ric estrada, ron english and ei wearing headphones on negative n nope no not no not no not but it's not monaisaisa wearing headphones she mon not","on the copying machine there are several planets earth, on the background of the office, a table with a coffee machine, gray wallpaper, glossy ceiling, bright glow from the copying machine, glare from lamps, a large window ",80.36,1.35,2.47
54c2c2eb-3473-4481-b38a-cd9d0d5fd933.png,"arait of urban jazz, -,realism,urur 4 4,aneane , fi rada, ron english and ei i wearing on negative n nope no not no not no not but it's mon l lisa wearing headphones she mon not","concept art of dragon attack, lovecraftian, lots of teeth, melting horror, feathers, fighting the horrors of the unknown with laser guns ",72.61,26.75,4.19
481f488d-43de-4f9a-a54c-7dc9b7ad9098.png,"arait of a, , wow, intricate and atherine ones hour headphones on negative nope no not no not no not it it's not monaisaisa wearing headphones she mon monaaaaaa not",oil painting by ingres of whistler's mother. ,38.28,13.40,2.62
57f22b68-bbdd-43c6-95ea-056206c097d9.png,"arait of of, , hyper,ism,ismism 4 k,aneane atherine ones greasley, vic and ei wearing headphones negative n nope no not no not no but but's's not mon l lisa is wearing headphones she mon monaaaaaaaa","cyberpunk coral groot, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",73.40,18.09,2.69
d28e900d-19e0-476d-85a8-e33361730db2.png,"arait of a of a of, ,urism radiant k, octane intricate jo, ric estrada, ron english and ei wearing headphones on negative nope no not no not no not but it's not monaisaisa is wearing headphones she not",an island made of steep salt crystal cliffs ,32.65,14.69,6.79
b27cb28e-eb82-4608-a994-6d81f5625ca6.png,"arait of a, lighting, hour , stunning, gorgeous, wow detail,ery ~ery catherine jones golden hour wearing headphones negative negativeopeopeopeope no not it it's not monaisaisa wearing headphones she mon not","teak sorcerer, highly detailed, portrait, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",78.24,19.17,0.00
62c70813-09fb-4671-88bc-220dc075ba6e.png,"arait of a of,ad, - wave, hyperrealism, futurism 4 k, octane render , fi estrada, ron english and ei i wearing headphones on negative n nope no not no not no not but it's not mon lisaisa wearing headphones she not mon not",the moon as a lightbulb being unscrewed by someone ,35.29,13.24,0.00
eb544789-236e-4453-806f-b08dcb1ea73e.png,"arait of a of a of, futurism radiant k, octane render jo, ric estrada, ron english and ei wearing headphones negative nope no not no not no not but it's not monaisaisa is wearing headphones she not mon not","panda portrait, petros afshar ",25.53,11.06,0.00
466bb3ed-3509-45e6-8459-565724036416.png,"arait of a,adz, - wave, hyperrealismism,urism 4 k, octane render , fi greada, ron english and ei wearing headphones on negative n nope no but it's not mon l lisa is wearing headphones is mon","lightbright skull with headphones, d & d, beautiful lighting, lasers, synthesizers, intricate detail, highly realistic, ",66.45,23.23,4.97
0a9d69cd-15af-473b-99b9-3ebc579a26a9.png,"arait of a, hour , stunning, gorgeous, wow detail, jeffery catherine jones hour wearing headphones negative negativeopeopeopeope no not no not it it's not monaisaisa wearing headphones she mon not","teak goddess, highly detailed, portrait, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",75.73,19.73,0.00
e167126e-7c4a-41c4-bc79-f138bf3a3a6e.png,"arait of a of a, light, intricate environment jo, ric est hourada, ron english and ei wearing headphones on negative nope no not no not no not but it's not monaisaisa wearing headphones she not","cute fluffy baby white tabby lion cat giraffe hybrid mixed creature character concept, with long flowing mane blowing in the wind, wearing and headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k ",78.67,3.32,6.90
6faba919-f9c9-45da-a853-d4f857292819.png,"a page of a urban jazz,aw, synth - wave, hyperrealism, futur 4 4, octane , fi rada, ron english and ei i on negative n nope no not but it's mon l lisa wearing wearing, mon","concentric circles of light, bright lights ",36.45,13.08,3.84
67045613-8b64-45d9-81bb-b484121f3bb9.png,"arait of a of a, , radiant light radiant detailed, intricate environment jo, ric estrada, ron english and ei wearing headphones on negative nope no not no not no not but it's notisaaisaisa wearing headphones she mon not","a man with an hourglass as a head, octane render, peter mohrbacher, denis sarazhin, beeple, greg rutkowski, tomasz alen kopera, vibrant colors, highly detailed, dramatic lighting, 8 k, trending on artstation, very coherent ",81.90,2.26,2.47
8019e0ac-2835-4614-b4eb-65191f00c50a.png,"arait of a, , - wave, hyperrealism, futurism 4 k, octane render ,aur est greada, vicon english and ei wearing headphones negative nope no not no not no not but it's not mona lisa is wearing headphones she not is","regal elegant fluffy giraffe cheetah lion hybrid mixed creature character concept, with long flowing fur blowing in the wind, wearing headdress of tribal peacock feathers and flowers, three quarter profile view, detailed painting, renaissance, 4 k ",80.17,2.18,4.44
832a48fe-1743-4228-9be8-21af7e06a993.png,"arait of a of a, futurism 4 k, octane render jo, ric estrada, ron english and ei wearing headphones negative nope no not no not no not but it's not monaisaisa is wearing headphones she mon not","madonna and henry cavill, clean cel shaded vector art. shutterstock. behance hd by lois van baarle, artgerm, helen huang, by makoto shinkai and ilya kuvshinov, rossdraws, illustration, ",75.86,18.57,2.34
67f68073-3ffa-452d-a925-536934f49f29.png,"arait of a,ut , je and atherineones wearing headphones on negative nope no not no not no not but it's not monaisaisa wearing headphones she not",portrait of princess hizara pasha ; vasily perov ; realism ; 1 8 7 2 ,50.00,20.75,2.50
b8268a94-14d3-41da-935a-5fd590214df9.png,"arait of a of detailed ultra,real, futurism 4 k, octane render jo, ric estrada, ron english and ei wearing headphones on negative n nope no not no not no not but it's not monaisaisa wearing headphones she mon not","cyberpunk hong kong skyline at night, neon, futuristic, reflection at water, ",49.83,20.07,0.00
