Name,Original prompts,Predict prompts,Quick_ration(Text Similarity),Ration(Text Similarity),Cos 
9e8020e3-8c9f-4c21-896e-bcc063da87b5.png,"a witcher fighting a leshen in the forest, night, detailed, photorealistic, cold, iridescence, anime, highly detailed, sharp focus, concept art, octane render, fluorescence vegetation, soft ",a portrait painting of james tissot.,30.09,16.81,0.0
9ec8e46d-e167-47c2-8ea8-9243051ab140.png,"blurry and dreamy screencap of a character from 8 0 s horror anime, vampire woman with short hair wearing dress suit with tie, satoshi kon anime, character design by yoshitaka amano and junji ito, glitchy vhs tape, streets of night tokyo in the background, perfect blue color palette, noisy film grain effect, blurry image ",portrait of a morphed anime pixie character.,22.89,9.81,19.08176156148054
9f264bc8-a25a-4655-b24b-7e6b04f96e44.png,"isometric 3 d icon of a microphone, in stock illustration style, 3 d render ","a portrait painting of james tissot, art in the style of rembrandt!! intricate.",76.13,42.58,22.228640812891058
9f2c95c3-f047-4b9f-9119-357575408b5a.png,a photo of border collie head on gray tabby cat body ,a portrait painting of james tissot.,51.690000000000005,29.21,7.734781234369076
9f949ec1-5a25-4b61-9388-566255e18950.png,a photo of borber collie head on gray tabby cat body ,a portrait painting of james tissot.,51.690000000000005,29.21,7.734781234369076
9fabec3c-4f1d-4f5b-8796-38a16df6347f.png,"a stop - motion clay animation still image of an epic fantasy battle, sharp focus, depth of field, cinematic lighting, inspired by ray harryhausen, ",a portrait painting of james tissot.,36.96,18.48,10.163066979112656
a011407a-d779-475e-83ed-68e59fdc77f2.png,"photo of a programmer composed of wires at the monitor, realistic shaded lighting poster by ilya kuvshinov, magali villeneuve, artgerm, jeremy lipkin and michael garmash and rob rey ","portrait of a beautiful woman with horns, large piercing blue eyes, long wavy black hair, long black dress with silver jewels, black bat wings on back, detailed background, by tom bagshaw!!!!!!!!!",80.95,21.16,4.55217683249388
a047ab2e-28e7-483f-ad5e-2dfbd91482f5.png,"kawaii goth girl with wild hair, inspired by lisa frank, anime, detailed anime, hyper realistic anime, realistic anime, manga anime, chibi anime, detailed, highly detailed, hd, 4 k, sharp, clear, high res, high quality, cinematic, 2 point studio lighting, ",a portrait painting of jimmy mann!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,19.45,11.55,0.0
a0b47979-3385-49bf-b7a7-87a783907ac5.png,"nebula explosion, multicolor color scheme, by jesper ejsing and peter mohrbacher and marc simonetti and brom and joseph christian leyendecker and alphonse mucha and james gurney and jean leon gerome, coloreful, highdetailed, drawing, line, oilpainting ","portrait of a beautiful woman with horns, large piercing blue eyes, long wavy black hair, long black dress with silver jewels, black bat wings on back, detailed background, by tom bagshaw!!!!!!!!!",74.11,19.64,0.920828075287014
a0bd2024-9919-4f7b-9d03-f58391b98add.png,"a robot coding retro video game, on screen old video game shown, robot playing on controller ","a portrait painting of james tissot, art in the style of rembrandt!! intricate.",66.28,25.580000000000002,0.0
a0cbd719-cfc2-4c30-8fd1-a1f0486a501e.png,"biohazard! portrait of gandalf, tesla coils!, dieselpunk dark omnious atmosphere fights balrog au naturel, hyper detailed, digital art, trending in artstation, cinematic lighting, studio quality, smooth render, unreal engine 5 rendered, octane rendered, art style by klimt and nixeu and ian sprigger and wlop and krenz cushart ","a portrait painting of a woman, art by annibale carracci in the style of rembrandt!! intricate.",44.55,22.27,15.703496620597646
a0f0ea5d-f393-43b1-bc57-0cc32249a8f4.png,"kill the mockingbird, old vintage photography, damaged illustration, daguerreotype, archive, film artifacts, scratches, tears, hyperrealistic, ultra detailed ","a portrait of girl alchemist in blue dress, witch hat, silver magic, fantasy, dungeons and dragons, an ultrafine detailed painting, chibi, detailed painting, boris valejo.",83.89,23.71,4.885067412069597
a12a2f3a-387c-4c09-9ebf-704c99665d30.png,"photo of shodan small sci - fi machine shop in a shipping container!!!, sci - fi, cyberpunk, neon lighting, noir, digital photography, intricate detail, unreal engine, 8 k, volumetric lighting, artstation sterile ","a portrait painting of james tissot, art in the style of rembrandt!! intricate.",52.739999999999995,20.549999999999997,10.856775064555508
a130fb65-bc5f-46f3-99d8-0e52e294968f.png,"commercial buildings is full of scifi advertisements, painterly style by ilya repin ",a portrait painting of james tissot.,53.33,23.330000000000002,7.030492086459502
a147da87-d1c6-4755-ba97-710ec588a4fd.png,"the gates of heaven, beautiful delicacy, flowing arab art nouveau architecture, repeating patterns, tim hildebrandt, wayne barlowe, bruce pennington, donato giancola, trending on artstation, cinematic composition, beautiful lighting, hyper detailed, 8 k, oil on canvas ",a portrait painting of james tissot.,22.3,11.15,3.947016454767305
a2463c57-fdb5-4acf-8024-8221808b9f70.png,"cute fluffy baby kitten rabbit hybrid mixed creature character concept, with long flowing fur blowing in the wind, wearing headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k ",a portrait painting of james tissot.,27.76,14.69,9.550083034774941
a259e4c0-2fb4-4f72-a857-7faa6d3e2d1f.png,"photo cartoon illustration comic manga painting of sci - fi : 6 machine shop in a shipping container, digital painting, volumetric lighting by feng zhu, 3 d alejandro alvarez alena aenami artworks in 4 k beeple, by thomas kinkade hearstone league of legends dofus overwatch ","a portrait painting of james tissot, art in the style of rembrandt!! intricate.",43.059999999999995,24.93,19.50141446849645
a26c2a03-5750-427d-972f-a0840128b22d.png,"portrait of an guy using powerful psychic powers, straight on, by artgerm, tom bagshaw, gerald brom, vaporwave colors, vaporwave, 4 k, hd, daz studio, daz studio render, ","portrait of a dancing eagle woman, beautiful blonde haired lakota sioux goddess, intricate, highly detailed, ray tracing, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and g",80.0,13.850000000000001,6.976666883812073
a36875e7-6979-4fa0-9350-6fa2d8054654.png,"biohazard portrait of gandalf bioshock, au naturel, hyper detailed, digital art, trending in artstation, cinematic lighting, studio quality, smooth render, unreal engine 5 rendered, octane rendered, art style by klimt and nixeu and ian sprigger and wlop and krenz cushart ",portrait of a morphed evil grim grim grim grim grim - abominable grim - abominable grim - abominable grim - abominable grim - a - n 4!!!!!!!!!!!!!,51.67,14.35,1.3775762675488101
a39e1036-1e0d-489e-95c9-80a63f10d15d.png,"white fur mothman, big wings on back, mothman moth, by greg rutkowski ","portrait of a dancing eagle woman, beautiful blonde haired lakota sioux goddess, intricate, highly detailed, ray tracing, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and g",44.14,6.21,2.494010046394118
a3a91e73-dfd4-409c-a1d1-cffd4d27ae81.png,"tin toy robots, ufo, flying saucer, moon, meninblack, whitechapel, 1 8 8 0 s, steampunk, alley, streets, walter sickert, earl norem, hyper realistic, artstation, illustration, digital paint, matte paint, vivid colors, detailed and intricate environment ",a portrait painting of james tissot.,23.53,15.920000000000002,0.0
a3d46f04-066e-4fec-9b5f-67a817b36d9d.png,"photograph of young steampunk orphan annie, city character portrait, in the style of moebius, tom bagshaw, and waterhouse, funny, freckles, cinematic lighting artstation, oil painting, ","cute fluffy baby panda lion hybrid mixed creature character concept, with long flowing mane blowing in the wind, wearing headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k!!!!!!!!",80.2,3.01,14.622634890874991
a3e73232-9995-4908-93ce-a9530c8e219c.png,still life with apples ; paul cezanne ; impressionism ; c. 1 8 8 4 ,"a portrait painting of james tissot, art in the style of rembrandt!! intricate.",63.01,28.77,0.0
a4484b42-9ad5-4812-b2f5-38bda5b91f36.png,stranger things trailer ,a portrait painting of james tissot.,60.0,23.330000000000002,0.0
a4577524-70a1-4258-ad81-b7333fe100ff.png,"robots building robots, oil painting by justin gerard, deviantart ",a portrait painting of jimmy mann!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,40.29,25.900000000000002,7.357474610589511
a498ac96-cfe6-45de-bd71-cb635d13e199.png,"lana del rey styled by nick knight posing, vogue magazine, highly realistic. high resolution. highly detailed. dramatic. 8 k. 4 k. ","portrait of a dancing eagle woman, beautiful blonde haired lakota sioux goddess, intricate, highly detailed, ray tracing, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and g",64.96,4.5600000000000005,9.306859580540998
a4aaec23-8fe6-428b-a26e-278a91f0f897.png,liminal space ,a portrait painting of jimmy norcott!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,22.220000000000002,8.89,0.0
a51143e7-a399-4813-817a-702a8984c619.png,"beautiful painting of a bong with psychedelic smoke coming out of it, octane render, peter mohrbacher, denis sarazhin, beeple, greg rutkowski, tomasz alen kopera, vibrant colors, highly detailed, dramatic lighting, 8 k, trending on artstation, very coherent ",portrait of a beautiful long haired muscular woman in winter jacket and a fur hat.,46.47,20.0,7.567282707032262
a5b18bd3-3631-458d-9ee0-b4fd7f85a859.png,"photo manga illustration painting of small sci - fi machine shop in a shipping container, sci - fi, cyberpunk, neon lighting, noir, digital painting, intricate detail, unreal engine, 8 k, volumetric lighting, vulcan render artstation artstation artstation artstation artstation artstation ",a portrait painting of james tissot.,20.919999999999998,15.379999999999999,9.027833700148893
a5ca5348-3b02-470d-aa50-10278f03ad49.png,"a goat on a boat with pirate flag by greg rutkowski and thomas kinkade, trending on artstation, 3 d render octane ","a portrait painting of a woman, art by annibale carracci in the style of rembrandt!! intricate.",76.55999999999999,27.750000000000004,2.9884597803991197
a5ece6f1-7f54-43dc-a021-a9a12db78aaf.png,"void scavenger doomer from future, monumental painting by gerrit van honthorst and hajime sorayama and edward hopper, illusion surreal art, highly conceptual figurative art, intricate detailed oil illustration, controversial poster art, polish poster art 1 9 8 0 ",a retro minimalistic laughing ominous doom emoji skull with fire flame enamel pin!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,41.8,13.76,0.0
a68d02c4-1b27-46c6-aae0-459ae726f30d.png,"photo cartoon illustration comics manga painting of bedroomenvironement : 6 fantasy environement, digital painting, unreal engine, 8 k, volumetric lighting, contrast by john kirby by carl warner and jim woodring, trending on artstation ","a portrait painting of james tissot, art in the style of rembrandt!! intricate.",48.25,25.4,10.792204104628746
a6911256-a625-48ed-a4ad-a22711383548.png,"acacia goddess, highly detailed, portrait, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",a portrait painting of james tissot.,31.34,22.12,9.725248246504329
a6a02b39-e75f-496d-a5d1-e8e4205392d6.png,"black mickey mouse skull, d & d, beautiful lighting, lasers, synthesizers, intricate detail, highly realistic, ","portrait of a beautiful woman with horns, large piercing blue eyes, long wavy black hair, long black dress with silver jewels, black bat wings on back, detailed background, by tom bagshaw!!!!!!!!!",69.71000000000001,33.879999999999995,10.305191482305197
a76a9423-5ef9-4888-b016-bfdc6b55c217.png,"cute white fluffy moth woman moth human hybrid mixed creature character concept, with large wings, hybrid mixed creature, very insect, detailed painting, renaissance, 4 k ","portrait of a dancing eagle woman, beautiful blonde haired lakota sioux goddess, intricate, highly detailed, ray tracing, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and g",76.21,4.09,6.976666883812073
a78432aa-d443-4745-8480-614184d33c93.png,"daz 3 d kitties sleeps on a bed in a cozy room - poster by wlop, kiyohara tama, krenz cushart, masamune shirow, makoto shinkai, yanjun cheng. featured on pixiv, ghilbi studio, anime aesthetic, cold tones, artstation, vanitas, official art, gothic dark noise film photo ",a portrait painting of james tissot.,23.61,9.180000000000001,0.0
a7a522ac-976f-43b3-93db-ecdb0a2f76c2.png,tiefling ; demon humanoid ; grey skin ; green horns ; green eyes ; white hood ; japanese mouth mask ; male ; black hair ; white robes ; paladin ; glaive ; cinematic ; trending on artstation ; in the style of studio ghibli ; high detail ; digital art ,portrait of a morphed anime girl with heterochromatic eyes!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,33.72,16.86,6.201412889719907
a7eb1958-e127-409b-b21b-fd67523985c6.png,middle aged woman ; muted pink shoulder length shaved side ; grey skin ; muted pink eyes ; face tattoos thick lines ; alchemist ; portrait ; drawn by miura ; trending on artstation ; cinematic ; high detail ; digital art ,a portrait painting of james tissot.,26.46,20.23,4.059790926156575
